,,Voter Status,,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 277,5,,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 278,5,,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 279,2,,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 28,2,,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 280,6,,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 282,2,,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 283,6,,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 284,9,,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 285,2,,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 286,3,,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 287,3,,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 288,5,,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 289,3,,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 29,4,,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 290,4,,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 291,5,,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 292,6,,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 293,9,,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 294,6,,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 295,8,,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 296,4,,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 297,6,,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 298,6,,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 299,5,,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 3,4,,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 30,4,,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 300,9,,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 301,5,,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 302,4,,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 303,4,,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 304,5,,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 305,3,,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 306,3,,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 307,4,,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 308,5,,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 309,9,,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 31,4,,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 310,3,,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 311,6,,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 312,3,,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 313,10,,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 314,2,,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 315,5,,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 316,5,,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 317,4,,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 32,8,,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 321,2,,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 324,1,,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 325,6,,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 33,3,,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 34,8,,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 35,1,,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 36,3,,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 37,2,,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 38,4,,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 39,3,,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 4,9,,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 40,3,,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 41,7,,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 42,5,,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 43,1,,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 44,4,,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 45,4,,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 46,2,,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 47,7,,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 48,3,,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 49,1,,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 5,2,,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 50,3,,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 51,2,,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 52,1,,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 53,1,,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 54,2,,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 55,6,,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 56,2,,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 57,2,,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 58,3,,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 59,6,,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 6,12,,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 60,6,,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 61,3,,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 62,2,,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 63,3,,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 64,2,,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 65,3,,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 66,1,,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 67,3,,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 68,5,,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 69,1,,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 7,4,,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 70,7,,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 71,3,,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 72,6,,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 73,9,,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 74,3,,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 75,4,,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 76,6,,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 77,4,,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 78,6,,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 79,3,,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 8,8,,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 80,6,,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 81,2,,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 82,7,,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 83,6,,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 84,1,,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 85,5,,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 86,6,,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 87,8,,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 88,10,,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 89,3,,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 9,6,,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 90,5,,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 91,4,,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 92,4,,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 93,5,,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 95,5,,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 96,5,,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 97,3,,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 98,7,,
,MILWAUKEE - CITY OF MILWAUKEE - WARD 99,4,,
,MILWAUKEE - CITY OF OAK CREEK - WARD 1,8,,
,MILWAUKEE - CITY OF OAK CREEK - WARD 10,15,,
,MILWAUKEE - CITY OF OAK CREEK - WARD 11,9,,
,MILWAUKEE - CITY OF OAK CREEK - WARD 12,10,,
,MILWAUKEE - CITY OF OAK CREEK - WARD 13,3,,
,MILWAUKEE - CITY OF OAK CREEK - WARD 14,9,,
,MILWAUKEE - CITY OF OAK CREEK - WARD 15,7,,
,MILWAUKEE - CITY OF OAK CREEK - WARD 16,9,,
,MILWAUKEE - CITY OF OAK CREEK - WARD 17,1,,
,MILWAUKEE - CITY OF OAK CREEK - WARD 18,3,,
,MILWAUKEE - CITY OF OAK CREEK - WARD 19,11,,
,MILWAUKEE - CITY OF OAK CREEK - WARD 2,10,,
,MILWAUKEE - CITY OF OAK CREEK - WARD 3,13,,
,MILWAUKEE - CITY OF OAK CREEK - WARD 4,8,,
,MILWAUKEE - CITY OF OAK CREEK - WARD 5,1,,
,MILWAUKEE - CITY OF OAK CREEK - WARD 6,8,,
,MILWAUKEE - CITY OF OAK CREEK - WARD 7,4,,
,MILWAUKEE - CITY OF OAK CREEK - WARD 8,8,,
,MILWAUKEE - CITY OF OAK CREEK - WARD 9,11,,
,MILWAUKEE - CITY OF SOUTH MILWAUKEE - WARD 1,6,,
,MILWAUKEE - CITY OF SOUTH MILWAUKEE - WARD 10,5,,
,MILWAUKEE - CITY OF SOUTH MILWAUKEE - WARD 11,5,,
,MILWAUKEE - CITY OF SOUTH MILWAUKEE - WARD 12,5,,
,MILWAUKEE - CITY OF SOUTH MILWAUKEE - WARD 13,7,,
,MILWAUKEE - CITY OF SOUTH MILWAUKEE - WARD 14,1,,
,MILWAUKEE - CITY OF SOUTH MILWAUKEE - WARD 15,2,,
,MILWAUKEE - CITY OF SOUTH MILWAUKEE - WARD 16,2,,
,MILWAUKEE - CITY OF SOUTH MILWAUKEE - WARD 2,3,,
,MILWAUKEE - CITY OF SOUTH MILWAUKEE - WARD 3,3,,
,MILWAUKEE - CITY OF SOUTH MILWAUKEE - WARD 4,5,,
,MILWAUKEE - CITY OF SOUTH MILWAUKEE - WARD 5,3,,
,MILWAUKEE - CITY OF SOUTH MILWAUKEE - WARD 6,3,,
,MILWAUKEE - CITY OF SOUTH MILWAUKEE - WARD 7,3,,
,MILWAUKEE - CITY OF SOUTH MILWAUKEE - WARD 8,3,,
,MILWAUKEE - CITY OF SOUTH MILWAUKEE - WARD 9,3,,
,MILWAUKEE - CITY OF ST. FRANCIS - WARD 1,7,,
,MILWAUKEE - CITY OF ST. FRANCIS - WARD 10,4,,
,MILWAUKEE - CITY OF ST. FRANCIS - WARD 11,2,,
,MILWAUKEE - CITY OF ST. FRANCIS - WARD 12,6,,
,MILWAUKEE - CITY OF ST. FRANCIS - WARD 2,3,,
,MILWAUKEE - CITY OF ST. FRANCIS - WARD 3,1,,
,MILWAUKEE - CITY OF ST. FRANCIS - WARD 4,4,,
,MILWAUKEE - CITY OF ST. FRANCIS - WARD 5,2,,
,MILWAUKEE - CITY OF ST. FRANCIS - WARD 6,3,,
,MILWAUKEE - CITY OF ST. FRANCIS - WARD 7,4,,
,MILWAUKEE - CITY OF ST. FRANCIS - WARD 8,2,,
,MILWAUKEE - CITY OF ST. FRANCIS - WARD 9,4,,
,MILWAUKEE - CITY OF WAUWATOSA - WARD 1,8,,
,MILWAUKEE - CITY OF WAUWATOSA - WARD 10,15,1,
,MILWAUKEE - CITY OF WAUWATOSA - WARD 11,14,,
,MILWAUKEE - CITY OF WAUWATOSA - WARD 12,8,,
,MILWAUKEE - CITY OF WAUWATOSA - WARD 13,5,,
,MILWAUKEE - CITY OF WAUWATOSA - WARD 14,10,,
,MILWAUKEE - CITY OF WAUWATOSA - WARD 15,15,,
,MILWAUKEE - CITY OF WAUWATOSA - WARD 16,6,,
,MILWAUKEE - CITY OF WAUWATOSA - WARD 17,11,,
,MILWAUKEE - CITY OF WAUWATOSA - WARD 18,4,,
,MILWAUKEE - CITY OF WAUWATOSA - WARD 19,16,,
,MILWAUKEE - CITY OF WAUWATOSA - WARD 2,5,,
,MILWAUKEE - CITY OF WAUWATOSA - WARD 20,8,,
,MILWAUKEE - CITY OF WAUWATOSA - WARD 21,8,,
,MILWAUKEE - CITY OF WAUWATOSA - WARD 22,9,,
,MILWAUKEE - CITY OF WAUWATOSA - WARD 23,5,,
,MILWAUKEE - CITY OF WAUWATOSA - WARD 24,8,,
,MILWAUKEE - CITY OF WAUWATOSA - WARD 3,6,,
,MILWAUKEE - CITY OF WAUWATOSA - WARD 4,13,,
,MILWAUKEE - CITY OF WAUWATOSA - WARD 5,1,,
,MILWAUKEE - CITY OF WAUWATOSA - WARD 6,6,,
,MILWAUKEE - CITY OF WAUWATOSA - WARD 7,9,,
,MILWAUKEE - CITY OF WAUWATOSA - WARD 9,6,,
,MILWAUKEE - CITY OF WEST ALLIS - WARD 1,12,,
,MILWAUKEE - CITY OF WEST ALLIS - WARD 10,3,,
,MILWAUKEE - CITY OF WEST ALLIS - WARD 11,10,,
,MILWAUKEE - CITY OF WEST ALLIS - WARD 12,3,,
,MILWAUKEE - CITY OF WEST ALLIS - WARD 13,22,,
,MILWAUKEE - CITY OF WEST ALLIS - WARD 14,8,,
,MILWAUKEE - CITY OF WEST ALLIS - WARD 15,7,,
,MILWAUKEE - CITY OF WEST ALLIS - WARD 16,5,,
,MILWAUKEE - CITY OF WEST ALLIS - WARD 17,2,,
,MILWAUKEE - CITY OF WEST ALLIS - WARD 18,6,,
,MILWAUKEE - CITY OF WEST ALLIS - WARD 19,3,,
,MILWAUKEE - CITY OF WEST ALLIS - WARD 2,8,,
,MILWAUKEE - CITY OF WEST ALLIS - WARD 20,1,,
,MILWAUKEE - CITY OF WEST ALLIS - WARD 21,13,,
,MILWAUKEE - CITY OF WEST ALLIS - WARD 22,16,,
,MILWAUKEE - CITY OF WEST ALLIS - WARD 23,9,,
,MILWAUKEE - CITY OF WEST ALLIS - WARD 24,13,,
,MILWAUKEE - CITY OF WEST ALLIS - WARD 25,7,,
,MILWAUKEE - CITY OF WEST ALLIS - WARD 3,4,,
,MILWAUKEE - CITY OF WEST ALLIS - WARD 4,8,,
,MILWAUKEE - CITY OF WEST ALLIS - WARD 5,3,,
,MILWAUKEE - CITY OF WEST ALLIS - WARD 6,5,,
,MILWAUKEE - CITY OF WEST ALLIS - WARD 7,11,,
,MILWAUKEE - CITY OF WEST ALLIS - WARD 8,8,,
,MILWAUKEE - CITY OF WEST ALLIS - WARD 9,5,,
,MILWAUKEE - VILLAGE OF BAYSIDE - WARD 1,4,,
,MILWAUKEE - VILLAGE OF BAYSIDE - WARD 2,5,,
,MILWAUKEE - VILLAGE OF BAYSIDE - WARD 3,1,,
,MILWAUKEE - VILLAGE OF BAYSIDE - WARD 4,3,,
,MILWAUKEE - VILLAGE OF BAYSIDE - WARD 5,2,,
,MILWAUKEE - VILLAGE OF BROWN DEER - WARD 1,5,,
,MILWAUKEE - VILLAGE OF BROWN DEER - WARD 2,11,,
,MILWAUKEE - VILLAGE OF BROWN DEER - WARD 3,7,,
,MILWAUKEE - VILLAGE OF BROWN DEER - WARD 4,12,,
,MILWAUKEE - VILLAGE OF BROWN DEER - WARD 5,10,,
,MILWAUKEE - VILLAGE OF BROWN DEER - WARD 6,6,,
,MILWAUKEE - VILLAGE OF FOX POINT - WARD 1,8,,
,MILWAUKEE - VILLAGE OF FOX POINT - WARD 2,3,,
,MILWAUKEE - VILLAGE OF FOX POINT - WARD 3,5,,
,MILWAUKEE - VILLAGE OF FOX POINT - WARD 4,5,,
,MILWAUKEE - VILLAGE OF FOX POINT - WARD 5,8,,
,MILWAUKEE - VILLAGE OF FOX POINT - WARD 6,1,,
,MILWAUKEE - VILLAGE OF FOX POINT - WARD 7,2,,
,MILWAUKEE - VILLAGE OF FOX POINT - WARD 8,8,,
,MILWAUKEE - VILLAGE OF FOX POINT - WARD 9,6,,
,MILWAUKEE - VILLAGE OF GREENDALE - WARD 1,3,,
,MILWAUKEE - VILLAGE OF GREENDALE - WARD 10,3,,
,MILWAUKEE - VILLAGE OF GREENDALE - WARD 2,11,,
,MILWAUKEE - VILLAGE OF GREENDALE - WARD 3,3,,
,MILWAUKEE - VILLAGE OF GREENDALE - WARD 4,2,,
,MILWAUKEE - VILLAGE OF GREENDALE - WARD 5,12,,
,MILWAUKEE - VILLAGE OF GREENDALE - WARD 6,3,,
,MILWAUKEE - VILLAGE OF GREENDALE - WARD 7,2,,
,MILWAUKEE - VILLAGE OF GREENDALE - WARD 8,4,,
,MILWAUKEE - VILLAGE OF GREENDALE - WARD 9,13,,
,MILWAUKEE - VILLAGE OF HALES CORNERS - WARD 1,5,,
,MILWAUKEE - VILLAGE OF HALES CORNERS - WARD 2,2,,
,MILWAUKEE - VILLAGE OF HALES CORNERS - WARD 3,5,,
,MILWAUKEE - VILLAGE OF HALES CORNERS - WARD 4,7,,
,MILWAUKEE - VILLAGE OF HALES CORNERS - WARD 5,3,,
,MILWAUKEE - VILLAGE OF HALES CORNERS - WARD 6,2,,
,MILWAUKEE - VILLAGE OF HALES CORNERS - WARD 7,4,,
,MILWAUKEE - VILLAGE OF HALES CORNERS - WARD 8,3,,
,MILWAUKEE - VILLAGE OF RIVER HILLS - WARD 2,6,,
,MILWAUKEE - VILLAGE OF RIVER HILLS - WARD 3,1,,
,MILWAUKEE - VILLAGE OF SHOREWOOD - WARD 1,3,,
,MILWAUKEE - VILLAGE OF SHOREWOOD - WARD 10,7,,
,MILWAUKEE - VILLAGE OF SHOREWOOD - WARD 11,4,,
,MILWAUKEE - VILLAGE OF SHOREWOOD - WARD 12,3,,
,MILWAUKEE - VILLAGE OF SHOREWOOD - WARD 2,9,,
,MILWAUKEE - VILLAGE OF SHOREWOOD - WARD 3,11,,
,MILWAUKEE - VILLAGE OF SHOREWOOD - WARD 4,9,,
,MILWAUKEE - VILLAGE OF SHOREWOOD - WARD 5,3,,
,MILWAUKEE - VILLAGE OF SHOREWOOD - WARD 6,1,,
,MILWAUKEE - VILLAGE OF SHOREWOOD - WARD 7,6,,
,MILWAUKEE - VILLAGE OF SHOREWOOD - WARD 8,4,,
,MILWAUKEE - VILLAGE OF SHOREWOOD - WARD 9,1,,
,MILWAUKEE - VILLAGE OF WEST MILWAUKEE - WARD 1,3,,
,MILWAUKEE - VILLAGE OF WEST MILWAUKEE - WARD 5,2,,
,MILWAUKEE - VILLAGE OF WEST MILWAUKEE - WARD 6,3,,
,MILWAUKEE - VILLAGE OF WHITEFISH BAY - WARD 3,1,,
,MILWAUKEE - VILLAGE OF WHITEFISH BAY - WARD 4,1,,
,MILWAUKEE - VILLAGE OF WHITEFISH BAY - WARD 5,1,,
,MILWAUKEE - VILLAGE OF WHITEFISH BAY - WARD 6,2,,
,MILWAUKEE - VILLAGE OF WHITEFISH BAY - WARD 7,3,,
,MONROE - CITY OF SPARTA - WARD 10,3,,
,MONROE - CITY OF SPARTA - WARD 11,4,,
,MONROE - CITY OF SPARTA - WARD 12,1,,
,MONROE - CITY OF SPARTA - WARD 14,2,,
,MONROE - CITY OF SPARTA - WARD 15,4,,
,MONROE - CITY OF SPARTA - WARD 16,2,,
,MONROE - CITY OF SPARTA - WARD 2,1,,
,MONROE - CITY OF SPARTA - WARD 3,1,,
,MONROE - CITY OF SPARTA - WARD 4,3,,
,MONROE - CITY OF SPARTA - WARD 5,1,,
,MONROE - CITY OF SPARTA - WARD 6,3,,
,MONROE - CITY OF SPARTA - WARD 8,1,,
,MONROE - CITY OF TOMAH - WARD 1,2,,
,MONROE - CITY OF TOMAH - WARD 11,1,,
,MONROE - CITY OF TOMAH - WARD 12,1,,
,MONROE - CITY OF TOMAH - WARD 14,1,,
,MONROE - CITY OF TOMAH - WARD 16,2,,
,MONROE - CITY OF TOMAH - WARD 2,1,,
,MONROE - CITY OF TOMAH - WARD 3,4,,
,MONROE - CITY OF TOMAH - WARD 4,1,,
,MONROE - CITY OF TOMAH - WARD 5A,2,,
,MONROE - CITY OF TOMAH - WARD 6,1,,
,MONROE - CITY OF TOMAH - WARD 7,1,,
,MONROE - CITY OF TOMAH - WARD 8,1,,
,MONROE - TOWN OF ADRIAN - WARD 1,2,,
,MONROE - TOWN OF BYRON - WARD 1,4,,
,MONROE - TOWN OF CLIFTON - WARD 1,1,,
,MONROE - TOWN OF GLENDALE - WARD 1,4,,
,MONROE - TOWN OF GRANT - WARD 1,4,,
,MONROE - TOWN OF GREENFIELD - WARD 2,4,,
,MONROE - TOWN OF JEFFERSON - WARD 1,2,,
,MONROE - TOWN OF LA GRANGE - WARD 1A,2,,
,MONROE - TOWN OF LA GRANGE - WARD 2A,2,,
,MONROE - TOWN OF LAFAYETTE - WARD 1,1,,
,MONROE - TOWN OF LEON - WARD 1,5,,
,MONROE - TOWN OF LEON - WARD 2,2,,
,MONROE - TOWN OF LINCOLN - WARD 1,1,,
,MONROE - TOWN OF LITTLE FALLS - WARD 1,5,,
,MONROE - TOWN OF LITTLE FALLS - WARD 2,3,,
,MONROE - TOWN OF OAKDALE - WARD 1,3,,
,MONROE - TOWN OF PORTLAND - WARD 1,9,,
,MONROE - TOWN OF RIDGEVILLE - WARD 1,1,,
,MONROE - TOWN OF SCOTT - WARD 1,2,,
,MONROE - TOWN OF SHELDON - WARD 1,1,,
,MONROE - TOWN OF SPARTA - WARD 2,2,,
,MONROE - TOWN OF SPARTA - WARD 3,2,,
,MONROE - TOWN OF SPARTA - WARD 5,2,,
,MONROE - TOWN OF SPARTA - WARD 6,1,,
,MONROE - TOWN OF TOMAH - WARD 1,3,,
,MONROE - TOWN OF TOMAH - WARD 2,2,,
,MONROE - TOWN OF WELLINGTON - WARD 1,1,,
,MONROE - TOWN OF WELLS - WARD 1,3,,
,MONROE - TOWN OF WILTON - WARD 1,1,,
,MONROE - TOWN OF WILTON - WARD 3,1,,
,MONROE - VILLAGE OF CASHTON - WARD 1,3,,
,MONROE - VILLAGE OF CASHTON - WARD 2,1,,
,MONROE - VILLAGE OF KENDALL - WARD 1,2,,
,MONROE - VILLAGE OF NORWALK - WARD 1,8,,
,MONROE - VILLAGE OF OAKDALE - WARD 1,1,,
,OCONTO - CITY OF GILLETT - WARD 1,1,,
,OCONTO - CITY OF GILLETT - WARD 2,3,,
,OCONTO - CITY OF GILLETT - WARD 3,1,,
,OCONTO - CITY OF OCONTO - WARD 1,2,,
,OCONTO - CITY OF OCONTO - WARD 4,2,,
,OCONTO - CITY OF OCONTO - WARD 6,1,,
,OCONTO - CITY OF OCONTO - WARD 7,4,,
,OCONTO - CITY OF OCONTO FALLS - WARD 1,1,,
,OCONTO - CITY OF OCONTO FALLS - WARD 2,2,,
,OCONTO - CITY OF OCONTO FALLS - WARD 3,1,,
,OCONTO - CITY OF OCONTO FALLS - WARD 4,1,,
,OCONTO - CITY OF OCONTO FALLS - WARD 5,2,,
,OCONTO - TOWN OF ABRAMS - WARD 1,1,,
,OCONTO - TOWN OF ABRAMS - WARD 2,8,,
,OCONTO - TOWN OF ABRAMS - WARD 3,2,,
,OCONTO - TOWN OF BAGLEY - WARD 1,2,,
,OCONTO - TOWN OF BRAZEAU - WARD 2,4,,
,OCONTO - TOWN OF BRAZEAU - WARD 3,3,,
,OCONTO - TOWN OF BREED - WARD 1,3,,
,OCONTO - TOWN OF CHASE - WARD 1,3,,
,OCONTO - TOWN OF CHASE - WARD 2,1,,
,OCONTO - TOWN OF CHASE - WARD 5,5,,
,OCONTO - TOWN OF GILLETT - WARD 2,5,,
,OCONTO - TOWN OF HOW - WARD 1,2,,
,OCONTO - TOWN OF HOW - WARD 2,2,,
,OCONTO - TOWN OF LAKEWOOD - WARD 1,3,,
,OCONTO - TOWN OF LENA - WARD 1,1,,
,OCONTO - TOWN OF LITTLE SUAMICO - WARD 2,1,,
,OCONTO - TOWN OF LITTLE SUAMICO - WARD 3,1,,
,OCONTO - TOWN OF LITTLE SUAMICO - WARD 4,2,,
,OCONTO - TOWN OF LITTLE SUAMICO - WARD 6,3,,
,OCONTO - TOWN OF LITTLE SUAMICO - WARD 7,2,,
,OCONTO - TOWN OF LITTLE SUAMICO - WARD 8,6,,
,OCONTO - TOWN OF MAPLE VALLEY - WARD 1,3,,
,OCONTO - TOWN OF MOUNTAIN - WARD 1,2,,
,OCONTO - TOWN OF OCONTO - WARD 1,3,,
,OCONTO - TOWN OF OCONTO - WARD 2,1,,
,OCONTO - TOWN OF OCONTO - WARD 3,1,,
,OCONTO - TOWN OF OCONTO FALLS - WARD 1,1,,
,OCONTO - TOWN OF OCONTO FALLS - WARD 2,2,,
,OCONTO - TOWN OF PENSAUKEE - WARD 1,1,,
,OCONTO - TOWN OF PENSAUKEE - WARD 2,2,,
,OCONTO - TOWN OF SPRUCE - WARD 1,4,,
,OCONTO - TOWN OF STILES - WARD 1,2,,
,OCONTO - TOWN OF STILES - WARD 2,1,,
,OCONTO - TOWN OF TOWNSEND - WARD 1,2,,
,OCONTO - TOWN OF UNDERHILL - WARD 1,5,,
,OCONTO - VILLAGE OF LENA - WARD 1,1,,
,OCONTO - VILLAGE OF SURING - WARD 1,3,,
,ONEIDA - CITY OF RHINELANDER - WARD 1,3,,
,ONEIDA - CITY OF RHINELANDER - WARD 10,1,,
,ONEIDA - CITY OF RHINELANDER - WARD 11,3,,
,ONEIDA - CITY OF RHINELANDER - WARD 3,2,,
,ONEIDA - CITY OF RHINELANDER - WARD 5,2,,
,ONEIDA - CITY OF RHINELANDER - WARD 8,1,,
,ONEIDA - CITY OF RHINELANDER - WARD 9,4,,
,ONEIDA - TOWN OF CASSIAN - WARD 2,2,,
,ONEIDA - TOWN OF CRESCENT - WARD 1,3,,
,ONEIDA - TOWN OF CRESCENT - WARD 3,3,,
,ONEIDA - TOWN OF ENTERPRISE - WARD 1,1,,
,ONEIDA - TOWN OF HAZELHURST - WARD 1,2,,
,ONEIDA - TOWN OF HAZELHURST - WARD 2,3,,
,ONEIDA - TOWN OF MINOCQUA - WARD 1,2,,
,ONEIDA - TOWN OF MINOCQUA - WARD 2,1,,
,ONEIDA - TOWN OF MINOCQUA - WARD 4,3,,
,ONEIDA - TOWN OF MINOCQUA - WARD 5,1,,
,ONEIDA - TOWN OF MONICO - WARD 1,2,,
,ONEIDA - TOWN OF NEWBOLD - WARD 1,1,,
,ONEIDA - TOWN OF NEWBOLD - WARD 2,1,,
,ONEIDA - TOWN OF NEWBOLD - WARD 3,3,,
,ONEIDA - TOWN OF NEWBOLD - WARD 4,5,,
,ONEIDA - TOWN OF NOKOMIS - WARD 2,2,,
,ONEIDA - TOWN OF PELICAN - WARD 1,1,,
,ONEIDA - TOWN OF PELICAN - WARD 2,5,,
,ONEIDA - TOWN OF PELICAN - WARD 3,1,,
,ONEIDA - TOWN OF PIEHL - WARD 1,1,,
,ONEIDA - TOWN OF PINE LAKE - WARD 1,4,,
,ONEIDA - TOWN OF PINE LAKE - WARD 2,1,,
,ONEIDA - TOWN OF PINE LAKE - WARD 4,3,,
,ONEIDA - TOWN OF SCHOEPKE - WARD 1,1,,
,ONEIDA - TOWN OF STELLA - WARD 1,2,,
,ONEIDA - TOWN OF SUGAR CAMP - WARD 1,3,,
,ONEIDA - TOWN OF SUGAR CAMP - WARD 2,8,,
,ONEIDA - TOWN OF THREE LAKES - WARD 1,2,,
,ONEIDA - TOWN OF THREE LAKES - WARD 3,5,,
,ONEIDA - TOWN OF WOODBORO - WARD 1,5,,
,ONEIDA - TOWN OF WOODRUFF - WARD 1,5,,
,ONEIDA - TOWN OF WOODRUFF - WARD 2,2,,
