,,Voter Status,,
,FOND DU LAC - TOWN OF TAYCHEEDAH - WARD 2,6,,
,FOND DU LAC - TOWN OF TAYCHEEDAH - WARD 3,13,,
,FOND DU LAC - TOWN OF TAYCHEEDAH - WARD 4,6,,
,FOND DU LAC - TOWN OF TAYCHEEDAH - WARD 5,9,,
,FOND DU LAC - TOWN OF WAUPUN - WARD 1,7,,
,FOND DU LAC - TOWN OF WAUPUN - WARD 2,3,,
,FOND DU LAC - VILLAGE OF BRANDON - WARD 1,8,,
,FOND DU LAC - VILLAGE OF CAMPBELLSPORT - WARD 1,1,,
,FOND DU LAC - VILLAGE OF CAMPBELLSPORT - WARD 2,1,,
,FOND DU LAC - VILLAGE OF CAMPBELLSPORT - WARD 3,2,,
,FOND DU LAC - VILLAGE OF CAMPBELLSPORT - WARD 4,3,,
,FOND DU LAC - VILLAGE OF EDEN - WARD 1,5,,
,FOND DU LAC - VILLAGE OF MOUNT CALVARY - WARD 1,5,,
,FOND DU LAC - VILLAGE OF NORTH FOND DU LAC - WARD 1,15,,
,FOND DU LAC - VILLAGE OF NORTH FOND DU LAC - WARD 2,7,,
,FOND DU LAC - VILLAGE OF NORTH FOND DU LAC - WARD 3,4,,
,FOND DU LAC - VILLAGE OF NORTH FOND DU LAC - WARD 4,5,,
,FOND DU LAC - VILLAGE OF NORTH FOND DU LAC - WARD 5,8,,
,FOND DU LAC - VILLAGE OF NORTH FOND DU LAC - WARD 6,1,,
,FOND DU LAC - VILLAGE OF OAKFIELD - WARD 1,3,,
,FOND DU LAC - VILLAGE OF OAKFIELD - WARD 2,3,,
,FOND DU LAC - VILLAGE OF ROSENDALE - WARD 1,4,,
,FOND DU LAC - VILLAGE OF ROSENDALE - WARD 2,6,,
,FOND DU LAC - VILLAGE OF ST. CLOUD - WARD 1,6,,
,FOREST - CITY OF CRANDON - WARD 1,5,,
,FOREST - CITY OF CRANDON - WARD 2,1,,
,FOREST - CITY OF CRANDON - WARD 3,1,,
,FOREST - CITY OF CRANDON - WARD 4,5,,
,FOREST - TOWN OF ARGONNE - WARD 2,1,,
,FOREST - TOWN OF CRANDON - WARD 1,3,,
,FOREST - TOWN OF CRANDON - WARD 2,1,,
,FOREST - TOWN OF FREEDOM - WARD 1,1,,
,FOREST - TOWN OF LAONA - WARD 2,2,,
,FOREST - TOWN OF LAONA - WARD 3,4,,
,FOREST - TOWN OF LINCOLN - WARD 1,1,,
,FOREST - TOWN OF LINCOLN - WARD 3,3,,
,FOREST - TOWN OF NASHVILLE - WARD 1,4,,
,FOREST - TOWN OF NASHVILLE - WARD 3,2,,
,FOREST - TOWN OF POPPLE RIVER - WARD 1,1,,
,FOREST - TOWN OF WABENO - WARD 1,1,,
,FOREST - TOWN OF WABENO - WARD 3,1,,
,GRANT - CITY OF BOSCOBEL - WARD 1,4,,
,GRANT - CITY OF BOSCOBEL - WARD 2,7,,
,GRANT - CITY OF BOSCOBEL - WARD 3,3,,
,GRANT - CITY OF BOSCOBEL - WARD 4,6,,
,GRANT - CITY OF CUBA CITY - WARD 1,3,,
,GRANT - CITY OF CUBA CITY - WARD 2,4,,
,GRANT - CITY OF CUBA CITY - WARD 4,2,,
,GRANT - CITY OF FENNIMORE - WARD 1,3,,
,GRANT - CITY OF FENNIMORE - WARD 2,2,,
,GRANT - CITY OF FENNIMORE - WARD 3,10,,
,GRANT - CITY OF FENNIMORE - WARD 4,4,,
,GRANT - CITY OF LANCASTER - WARD 1,2,,
,GRANT - CITY OF LANCASTER - WARD 2,2,,
,GRANT - CITY OF LANCASTER - WARD 3,5,,
,GRANT - CITY OF LANCASTER - WARD 4,2,,
,GRANT - CITY OF LANCASTER - WARD 5,2,,
,GRANT - CITY OF LANCASTER - WARD 6,11,,
,GRANT - CITY OF PLATTEVILLE - WARD 1,9,,
,GRANT - CITY OF PLATTEVILLE - WARD 2,11,,
,GRANT - CITY OF PLATTEVILLE - WARD 3,13,,
,GRANT - CITY OF PLATTEVILLE - WARD 4,11,,
,GRANT - CITY OF PLATTEVILLE - WARD 5,7,,
,GRANT - CITY OF PLATTEVILLE - WARD 6,8,,
,GRANT - CITY OF PLATTEVILLE - WARD 7,15,,
,GRANT - CITY OF PLATTEVILLE - WARD 8,12,,
,GRANT - TOWN OF BEETOWN - WARD 1,2,,
,GRANT - TOWN OF ELLENBORO - WARD 1,2,,
,GRANT - TOWN OF HARRISON - WARD 1,2,,
,GRANT - TOWN OF HAZEL GREEN - WARD 1,2,,
,GRANT - TOWN OF HAZEL GREEN - WARD 2,1,,
,GRANT - TOWN OF HICKORY GROVE - WARD 1,2,,
,GRANT - TOWN OF JAMESTOWN - WARD 1,11,,
,GRANT - TOWN OF JAMESTOWN - WARD 2,7,,
,GRANT - TOWN OF JAMESTOWN - WARD 3,3,,
,GRANT - TOWN OF LIMA - WARD 1,4,,
,GRANT - TOWN OF MARION - WARD 1,2,,
,GRANT - TOWN OF MILLVILLE - WARD 1,1,,
,GRANT - TOWN OF NORTH LANCASTER - WARD 1,1,,
,GRANT - TOWN OF PARIS - WARD 1,3,,
,GRANT - TOWN OF PARIS - WARD 2,2,,
,GRANT - TOWN OF PLATTEVILLE - WARD 1,10,,
,GRANT - TOWN OF SMELSER - WARD 1,1,,
,GRANT - TOWN OF SMELSER - WARD 2,1,,
,GRANT - TOWN OF SOUTH LANCASTER - WARD 1,1,,
,GRANT - TOWN OF SOUTH LANCASTER - WARD 2,1,,
,GRANT - TOWN OF WATERLOO - WARD 1,4,,
,GRANT - TOWN OF WINGVILLE - WARD 1,1,,
,GRANT - TOWN OF WOODMAN - WARD 1,1,,
,GRANT - TOWN OF WYALUSING - WARD 1,2,,
,GRANT - VILLAGE OF BLOOMINGTON - WARD 1,1,,
,GRANT - VILLAGE OF CASSVILLE - WARD 1,7,,
,GRANT - VILLAGE OF CASSVILLE - WARD 2,1,,
,GRANT - VILLAGE OF DICKEYVILLE - WARD 1,1,,
,GRANT - VILLAGE OF DICKEYVILLE - WARD 2,2,,
,GRANT - VILLAGE OF HAZEL GREEN - WARD 1,4,,
,GRANT - VILLAGE OF HAZEL GREEN - WARD 2,2,,
,GRANT - VILLAGE OF LIVINGSTON - WARD 1,4,,
,GRANT - VILLAGE OF MONTFORT - WARD 1,2,,
,GRANT - VILLAGE OF MOUNT HOPE - WARD 1,1,,
,GRANT - VILLAGE OF MUSCODA - WARD 1,2,,
,GRANT - VILLAGE OF MUSCODA - WARD 2,1,,
,GRANT - VILLAGE OF PATCH GROVE - WARD 1,1,,
,GRANT - VILLAGE OF POTOSI - WARD 1,4,,
,GRANT - VILLAGE OF TENNYSON - WARD 1,2,,
,GREEN - CITY OF BRODHEAD - WARD 1,5,,
,GREEN - CITY OF BRODHEAD - WARD 2,3,,
,GREEN - CITY OF BRODHEAD - WARD 3,1,,
,GREEN - CITY OF BRODHEAD - WARD 4,6,,
,GREEN - CITY OF BRODHEAD - WARD 5,4,,
,GREEN - CITY OF BRODHEAD - WARD 6,4,,
,GREEN - CITY OF MONROE - WARD 1,10,,
,GREEN - CITY OF MONROE - WARD 2,16,,
,GREEN - CITY OF MONROE - WARD 3,9,,
,GREEN - CITY OF MONROE - WARD 4,9,,
,GREEN - CITY OF MONROE - WARD 5,11,,
,GREEN - CITY OF MONROE - WARD 6,12,,
,GREEN - CITY OF MONROE - WARD 7,7,,
,GREEN - CITY OF MONROE - WARD 8,8,,
,GREEN - CITY OF MONROE - WARD 9,8,,
,GREEN - TOWN OF ADAMS - WARD 1,1,,
,GREEN - TOWN OF ALBANY - WARD 1,3,,
,GREEN - TOWN OF ALBANY - WARD 2,2,,
,GREEN - TOWN OF BROOKLYN - WARD 1,11,,
,GREEN - TOWN OF BROOKLYN - WARD 3,2,,
,GREEN - TOWN OF CADIZ - WARD 1,2,,
,GREEN - TOWN OF CLARNO - WARD 2,5,,
,GREEN - TOWN OF DECATUR - WARD 1,3,,
,GREEN - TOWN OF DECATUR - WARD 2,1,,
,GREEN - TOWN OF DECATUR - WARD 3,4,,
,GREEN - TOWN OF EXETER - WARD 1,6,,
,GREEN - TOWN OF EXETER - WARD 2,6,,
,GREEN - TOWN OF EXETER - WARD 3,9,,
,GREEN - TOWN OF EXETER - WARD 4,3,,
,GREEN - TOWN OF JEFFERSON - WARD 1,4,,
,GREEN - TOWN OF JEFFERSON - WARD 2,3,,
,GREEN - TOWN OF JORDAN - WARD 1,2,,
,GREEN - TOWN OF MONROE - WARD 1,3,,
,GREEN - TOWN OF MONROE - WARD 2,2,,
,GREEN - TOWN OF MOUNT PLEASANT - WARD 1,1,,
,GREEN - TOWN OF NEW GLARUS - WARD 1,9,,
,GREEN - TOWN OF SPRING GROVE - WARD 1,3,,
,GREEN - TOWN OF SYLVESTER - WARD 1,5,,
,GREEN - TOWN OF SYLVESTER - WARD 2,1,,
,GREEN - TOWN OF WASHINGTON - WARD 1,3,,
,GREEN - TOWN OF YORK - WARD 1,9,,
,GREEN - VILLAGE OF ALBANY - WARD 1,2,,
,GREEN - VILLAGE OF ALBANY - WARD 2,4,,
,GREEN - VILLAGE OF BELLEVILLE - WARD 3,9,,
,GREEN - VILLAGE OF BROOKLYN - WARD 2,2,,
,GREEN - VILLAGE OF MONTICELLO - WARD 1,4,,
,GREEN - VILLAGE OF MONTICELLO - WARD 2,7,,
,GREEN - VILLAGE OF NEW GLARUS - WARD 1,4,,
,GREEN - VILLAGE OF NEW GLARUS - WARD 2,2,,
,GREEN - VILLAGE OF NEW GLARUS - WARD 3,3,,
,GREEN - VILLAGE OF NEW GLARUS - WARD 4,5,,
,GREEN LAKE - CITY OF BERLIN - WARD 1,7,,
,GREEN LAKE - CITY OF BERLIN - WARD 2,5,,
,GREEN LAKE - CITY OF BERLIN - WARD 3,5,,
,GREEN LAKE - CITY OF BERLIN - WARD 4,1,,
,GREEN LAKE - CITY OF BERLIN - WARD 5,2,,
,GREEN LAKE - CITY OF BERLIN - WARD 6,4,,
,GREEN LAKE - CITY OF GREEN LAKE - WARD 1,1,,
,GREEN LAKE - CITY OF GREEN LAKE - WARD 2,2,,
,GREEN LAKE - CITY OF MARKESAN - WARD 2,2,,
,GREEN LAKE - CITY OF MARKESAN - WARD 3,1,,
,GREEN LAKE - CITY OF PRINCETON - WARD 2,1,,
,GREEN LAKE - CITY OF PRINCETON - WARD 4,1,,
,GREEN LAKE - TOWN OF BERLIN - WARD 1,3,,
,GREEN LAKE - TOWN OF BERLIN - WARD 2,1,,
,GREEN LAKE - TOWN OF BROOKLYN - WARD 1,5,,
,GREEN LAKE - TOWN OF BROOKLYN - WARD 2,1,,
,GREEN LAKE - TOWN OF BROOKLYN - WARD 3,4,,
,GREEN LAKE - TOWN OF GREEN LAKE - WARD 1,8,,
,GREEN LAKE - TOWN OF KINGSTON - WARD 2,1,,
,GREEN LAKE - TOWN OF MACKFORD - WARD 1,3,,
,GREEN LAKE - TOWN OF MANCHESTER - WARD 1,1,,
,GREEN LAKE - TOWN OF MARQUETTE - WARD 1,2,,
,GREEN LAKE - TOWN OF PRINCETON - WARD 1,1,,
,GREEN LAKE - TOWN OF PRINCETON - WARD 3,1,,
,GREEN LAKE - TOWN OF ST. MARIE - WARD 1,1,,
,GREEN LAKE - TOWN OF ST. MARIE - WARD 2,1,,
,IOWA - CITY OF DODGEVILLE - WARD 1,5,,
,IOWA - CITY OF DODGEVILLE - WARD 10,1,,
,IOWA - CITY OF DODGEVILLE - WARD 2,9,,
,IOWA - CITY OF DODGEVILLE - WARD 3,11,,
,IOWA - CITY OF DODGEVILLE - WARD 4,3,,
,IOWA - CITY OF DODGEVILLE - WARD 5,1,,
,IOWA - CITY OF DODGEVILLE - WARD 6,7,,
,IOWA - CITY OF DODGEVILLE - WARD 7,5,,
,IOWA - CITY OF DODGEVILLE - WARD 8,11,,
,IOWA - CITY OF DODGEVILLE - WARD 9,2,,
,IOWA - CITY OF MINERAL POINT - WARD 1,3,,
,IOWA - CITY OF MINERAL POINT - WARD 2,5,,
,IOWA - CITY OF MINERAL POINT - WARD 4,2,,
,IOWA - CITY OF MINERAL POINT - WARD 5,2,,
,IOWA - CITY OF MINERAL POINT - WARD 6,4,,
,IOWA - TOWN OF ARENA - WARD 2,4,,
,IOWA - TOWN OF BRIGHAM - WARD 1,1,,
,IOWA - TOWN OF BRIGHAM - WARD 2,6,,
,IOWA - TOWN OF CLYDE - WARD 1,2,,
,IOWA - TOWN OF DODGEVILLE - WARD 1,5,,
,IOWA - TOWN OF DODGEVILLE - WARD 2,1,,
,IOWA - TOWN OF DODGEVILLE - WARD 3,3,,
,IOWA - TOWN OF DODGEVILLE - WARD 4,1,,
,IOWA - TOWN OF EDEN - WARD 1,2,,
,IOWA - TOWN OF HIGHLAND - WARD 2,2,,
,IOWA - TOWN OF LINDEN - WARD 1,2,,
,IOWA - TOWN OF LINDEN - WARD 3,1,,
,IOWA - TOWN OF MIFFLIN - WARD 1,2,,
,IOWA - TOWN OF MINERAL POINT - WARD 1,6,,
,IOWA - TOWN OF MINERAL POINT - WARD 2,4,,
,IOWA - TOWN OF MOSCOW - WARD 1,4,,
,IOWA - TOWN OF MOSCOW - WARD 2,6,,
,IOWA - TOWN OF RIDGEWAY - WARD 1,5,,
,IOWA - TOWN OF WALDWICK - WARD 1,1,,
,IOWA - TOWN OF WALDWICK - WARD 2,1,,
,IOWA - TOWN OF WYOMING - WARD 1,2,,
,IOWA - TOWN OF WYOMING - WARD 2,2,,
,IOWA - VILLAGE OF ARENA - WARD 1,5,,
,IOWA - VILLAGE OF AVOCA - WARD 1,2,,
,IOWA - VILLAGE OF BARNEVELD - WARD 1,10,,
,IOWA - VILLAGE OF BARNEVELD - WARD 2,2,,
,IOWA - VILLAGE OF BLANCHARDVILLE - WARD 2,2,,
,IOWA - VILLAGE OF COBB - WARD 1,3,,
,IOWA - VILLAGE OF HIGHLAND - WARD 1,6,,
,IOWA - VILLAGE OF LINDEN - WARD 1,4,,
,IOWA - VILLAGE OF RIDGEWAY - WARD 1,5,,
,IRON - CITY OF HURLEY - WARD 1,7,,
,IRON - CITY OF HURLEY - WARD 2,5,,
,IRON - CITY OF HURLEY - WARD 3,3,,
,IRON - CITY OF HURLEY - WARD 4,5,,
,IRON - CITY OF MONTREAL - WARD 1,6,,
,IRON - CITY OF MONTREAL - WARD 2,2,,
,IRON - TOWN OF ANDERSON - WARD 1,2,,
,IRON - TOWN OF GURNEY - WARD 1,1,,
,IRON - TOWN OF KIMBALL - WARD 1,6,,
,IRON - TOWN OF MERCER - WARD 1,2,,
,IRON - TOWN OF MERCER - WARD 2,1,,
,IRON - TOWN OF MERCER - WARD 4,3,,
,IRON - TOWN OF OMA - WARD 1,2,,
,IRON - TOWN OF SAXON - WARD 1,2,,
,JACKSON - CITY OF BLACK RIVER FALLS - WARD 1,2,,
,JACKSON - CITY OF BLACK RIVER FALLS - WARD 2,4,,
,JACKSON - CITY OF BLACK RIVER FALLS - WARD 3,5,,
,JACKSON - CITY OF BLACK RIVER FALLS - WARD 4,7,,
,JACKSON - TOWN OF ADAMS - WARD 1,2,,
,JACKSON - TOWN OF ADAMS - WARD 2,4,,
,JACKSON - TOWN OF ALBION - WARD 2,2,,
,JACKSON - TOWN OF ALBION - WARD 3,2,,
,JACKSON - TOWN OF ALMA - WARD 1,2,,
,JACKSON - TOWN OF ALMA - WARD 2,1,,
,JACKSON - TOWN OF BROCKWAY - WARD 1,3,,
,JACKSON - TOWN OF BROCKWAY - WARD 2,4,,
,JACKSON - TOWN OF BROCKWAY - WARD 4,1,,
,JACKSON - TOWN OF BROCKWAY - WARD 5,3,,
,JACKSON - TOWN OF CURRAN - WARD 1,2,,
,JACKSON - TOWN OF GARDEN VALLEY - WARD 1,2,,
,JACKSON - TOWN OF GARFIELD - WARD 1,1,,
,JACKSON - TOWN OF HIXTON - WARD 2,2,,
,JACKSON - TOWN OF IRVING - WARD 1,1,,
,JACKSON - TOWN OF KNAPP - WARD 1,2,,
,JACKSON - TOWN OF MANCHESTER - WARD 1,2,,
,JACKSON - TOWN OF MELROSE - WARD 1,1,,
,JACKSON - TOWN OF MILLSTON - WARD 1,1,,
,JACKSON - VILLAGE OF HIXTON - WARD 1,1,,
,JACKSON - VILLAGE OF MELROSE - WARD 1,7,,
,JACKSON - VILLAGE OF TAYLOR - WARD 1,1,,
,JEFFERSON - CITY OF FORT ATKINSON - WARD 1,9,,
,JEFFERSON - CITY OF FORT ATKINSON - WARD 2,17,,
,JEFFERSON - CITY OF FORT ATKINSON - WARD 3,7,,
,JEFFERSON - CITY OF FORT ATKINSON - WARD 4,10,,
,JEFFERSON - CITY OF FORT ATKINSON - WARD 5,8,,
,JEFFERSON - CITY OF FORT ATKINSON - WARD 6,10,,
,JEFFERSON - CITY OF FORT ATKINSON - WARD 7,5,,
,JEFFERSON - CITY OF FORT ATKINSON - WARD 8,13,,
,JEFFERSON - CITY OF FORT ATKINSON - WARD 9,3,,
,JEFFERSON - CITY OF JEFFERSON - WARD 1,9,,
,JEFFERSON - CITY OF JEFFERSON - WARD 10,2,,
,JEFFERSON - CITY OF JEFFERSON - WARD 2,8,,
,JEFFERSON - CITY OF JEFFERSON - WARD 3,3,,
,JEFFERSON - CITY OF JEFFERSON - WARD 4,4,,
,JEFFERSON - CITY OF JEFFERSON - WARD 5,7,,
,JEFFERSON - CITY OF JEFFERSON - WARD 6,1,,
,JEFFERSON - CITY OF JEFFERSON - WARD 7,3,,
,JEFFERSON - CITY OF JEFFERSON - WARD 8,4,,
,JEFFERSON - CITY OF JEFFERSON - WARD 9,1,,
,JEFFERSON - CITY OF LAKE MILLS - WARD 1,13,,
,JEFFERSON - CITY OF LAKE MILLS - WARD 2,11,,
,JEFFERSON - CITY OF LAKE MILLS - WARD 3,11,,
,JEFFERSON - CITY OF LAKE MILLS - WARD 4,13,,
,JEFFERSON - CITY OF LAKE MILLS - WARD 5,4,,
,JEFFERSON - CITY OF LAKE MILLS - WARD 6,13,,
,JEFFERSON - CITY OF LAKE MILLS - WARD 7,4,,
,JEFFERSON - CITY OF LAKE MILLS - WARD 8,5,,
,JEFFERSON - CITY OF WATERLOO - WARD 1,5,,
,JEFFERSON - CITY OF WATERLOO - WARD 2,8,,
,JEFFERSON - CITY OF WATERLOO - WARD 3,6,,
,JEFFERSON - CITY OF WATERLOO - WARD 4,3,,
,JEFFERSON - CITY OF WATERLOO - WARD 5,7,,
,JEFFERSON - CITY OF WATERTOWN - WARD 10,11,,
,JEFFERSON - CITY OF WATERTOWN - WARD 11,9,,
,JEFFERSON - CITY OF WATERTOWN - WARD 12,18,,
,JEFFERSON - CITY OF WATERTOWN - WARD 13,8,,
,JEFFERSON - CITY OF WATERTOWN - WARD 14,8,,
,JEFFERSON - CITY OF WATERTOWN - WARD 15,8,,
,JEFFERSON - CITY OF WATERTOWN - WARD 16,12,,
,JEFFERSON - CITY OF WATERTOWN - WARD 17,6,,
,JEFFERSON - CITY OF WATERTOWN - WARD 18,16,,
,JEFFERSON - CITY OF WATERTOWN - WARD 8,5,,
,JEFFERSON - CITY OF WATERTOWN - WARD 9,7,,
,JEFFERSON - CITY OF WHITEWATER - WARD 10,4,,
,JEFFERSON - CITY OF WHITEWATER - WARD 11,8,,
,JEFFERSON - TOWN OF AZTALAN - WARD 1,4,,
,JEFFERSON - TOWN OF AZTALAN - WARD 2,3,,
,JEFFERSON - TOWN OF COLD SPRING - WARD 1,5,,
,JEFFERSON - TOWN OF CONCORD - WARD 1,8,,
,JEFFERSON - TOWN OF CONCORD - WARD 2,7,,
,JEFFERSON - TOWN OF CONCORD - WARD 3,4,,
,JEFFERSON - TOWN OF FARMINGTON - WARD 1,5,,
,JEFFERSON - TOWN OF FARMINGTON - WARD 2,7,,
,JEFFERSON - TOWN OF HEBRON - WARD 1,5,,
,JEFFERSON - TOWN OF HEBRON - WARD 2,4,,
,JEFFERSON - TOWN OF IXONIA - WARD 1,8,,
,JEFFERSON - TOWN OF IXONIA - WARD 2,4,,
,JEFFERSON - TOWN OF IXONIA - WARD 3,10,,
,JEFFERSON - TOWN OF IXONIA - WARD 4,8,,
,JEFFERSON - TOWN OF IXONIA - WARD 5,6,,
,JEFFERSON - TOWN OF IXONIA - WARD 6,9,,
,JEFFERSON - TOWN OF JEFFERSON - WARD 1,5,,
,JEFFERSON - TOWN OF JEFFERSON - WARD 2,6,,
,JEFFERSON - TOWN OF JEFFERSON - WARD 3,3,,
,JEFFERSON - TOWN OF KOSHKONONG - WARD 1,6,,
,JEFFERSON - TOWN OF KOSHKONONG - WARD 2,9,,
,JEFFERSON - TOWN OF KOSHKONONG - WARD 3,2,,
,JEFFERSON - TOWN OF KOSHKONONG - WARD 4,5,,
,JEFFERSON - TOWN OF KOSHKONONG - WARD 5,3,,
,JEFFERSON - TOWN OF KOSHKONONG - WARD 6,1,,
,JEFFERSON - TOWN OF LAKE MILLS - WARD 1,16,,
,JEFFERSON - TOWN OF LAKE MILLS - WARD 2,3,,
,JEFFERSON - TOWN OF LAKE MILLS - WARD 3,6,,
,JEFFERSON - TOWN OF MILFORD - WARD 1,2,,
,JEFFERSON - TOWN OF MILFORD - WARD 2,2,,
,JEFFERSON - TOWN OF OAKLAND - WARD 1,15,,
,JEFFERSON - TOWN OF OAKLAND - WARD 2,14,,
,JEFFERSON - TOWN OF OAKLAND - WARD 3,7,,
,JEFFERSON - TOWN OF OAKLAND - WARD 4,6,,
,JEFFERSON - TOWN OF PALMYRA - WARD 1,14,,
,JEFFERSON - TOWN OF SULLIVAN - WARD 1,10,,
,JEFFERSON - TOWN OF SULLIVAN - WARD 2,9,,
,JEFFERSON - TOWN OF SULLIVAN - WARD 3,1,,
,JEFFERSON - TOWN OF SUMNER - WARD 1,2,,
,JEFFERSON - TOWN OF WATERLOO - WARD 1,10,,
,JEFFERSON - TOWN OF WATERTOWN - WARD 1,8,,
,JEFFERSON - TOWN OF WATERTOWN - WARD 2,8,,
,JEFFERSON - VILLAGE OF CAMBRIDGE - WARD 1,3,,
,JEFFERSON - VILLAGE OF JOHNSON CREEK - WARD 1,6,,
,JEFFERSON - VILLAGE OF JOHNSON CREEK - WARD 2,8,,
,JEFFERSON - VILLAGE OF JOHNSON CREEK - WARD 3,12,,
,JEFFERSON - VILLAGE OF PALMYRA - WARD 1,2,,
,JEFFERSON - VILLAGE OF PALMYRA - WARD 2,4,,
,JEFFERSON - VILLAGE OF SULLIVAN - WARD 1,5,,
,JUNEAU - CITY OF ELROY - WARD 1,3,,
,JUNEAU - CITY OF ELROY - WARD 2,1,,
,JUNEAU - CITY OF ELROY - WARD 3,1,,
,JUNEAU - CITY OF MAUSTON - WARD 1,4,,
,JUNEAU - CITY OF MAUSTON - WARD 2,1,,
,JUNEAU - CITY OF MAUSTON - WARD 3,4,,
,JUNEAU - CITY OF MAUSTON - WARD 4,2,,
,JUNEAU - CITY OF MAUSTON - WARD 5,5,,
,JUNEAU - CITY OF MAUSTON - WARD 7,3,,
,JUNEAU - CITY OF NEW LISBON - WARD 3,1,,
,JUNEAU - TOWN OF ARMENIA - WARD 1,2,,
,JUNEAU - TOWN OF CLEARFIELD - WARD 1,1,,
,JUNEAU - TOWN OF CUTLER - WARD 1,2,,
,JUNEAU - TOWN OF FOUNTAIN - WARD 1,3,,
,JUNEAU - TOWN OF GERMANTOWN - WARD 1,3,,
,JUNEAU - TOWN OF GERMANTOWN - WARD 2,2,,
,JUNEAU - TOWN OF KILDARE - WARD 1,3,,
,JUNEAU - TOWN OF LEMONWEIR - WARD 1,1,,
,JUNEAU - TOWN OF LEMONWEIR - WARD 2,2,,
,JUNEAU - TOWN OF LEMONWEIR - WARD 3,4,,
,JUNEAU - TOWN OF LEMONWEIR - WARD 4,2,,
,JUNEAU - TOWN OF LINDINA - WARD 1,7,,
,JUNEAU - TOWN OF LISBON - WARD 1,1,,
,JUNEAU - TOWN OF LISBON - WARD 2,1,,
,JUNEAU - TOWN OF LYNDON - WARD 1,4,,
,JUNEAU - TOWN OF LYNDON - WARD 3,2,,
,JUNEAU - TOWN OF NECEDAH - WARD 1,1,,
,JUNEAU - TOWN OF NECEDAH - WARD 2,4,,
,JUNEAU - TOWN OF NECEDAH - WARD 3,3,,
,JUNEAU - TOWN OF NECEDAH - WARD 4,4,,
,JUNEAU - TOWN OF ORANGE - WARD 1,4,,
,JUNEAU - TOWN OF PLYMOUTH - WARD 1,2,,
,JUNEAU - TOWN OF SEVEN MILE CREEK - WARD 1,1,,
,JUNEAU - TOWN OF SUMMIT - WARD 1,3,,
,JUNEAU - TOWN OF WONEWOC - WARD 1,2,,
,JUNEAU - TOWN OF WONEWOC - WARD 2,1,,
,JUNEAU - VILLAGE OF HUSTLER - WARD 1,1,,
,JUNEAU - VILLAGE OF NECEDAH - WARD 1,6,,
,JUNEAU - VILLAGE OF UNION CENTER - WARD 1,1,,
,JUNEAU - VILLAGE OF WONEWOC - WARD 1,1,,
,KENOSHA - CITY OF KENOSHA - WARD 1,10,,
,KENOSHA - CITY OF KENOSHA - WARD 10,6,,
,KENOSHA - CITY OF KENOSHA - WARD 11,9,,
,KENOSHA - CITY OF KENOSHA - WARD 12,9,,
,KENOSHA - CITY OF KENOSHA - WARD 13,13,,
,KENOSHA - CITY OF KENOSHA - WARD 14,16,,
,KENOSHA - CITY OF KENOSHA - WARD 15,11,,
,KENOSHA - CITY OF KENOSHA - WARD 16,9,,
,KENOSHA - CITY OF KENOSHA - WARD 17,2,,
,KENOSHA - CITY OF KENOSHA - WARD 18,9,,
,KENOSHA - CITY OF KENOSHA - WARD 19,3,,
,KENOSHA - CITY OF KENOSHA - WARD 2,11,,
,KENOSHA - CITY OF KENOSHA - WARD 20,4,,
,KENOSHA - CITY OF KENOSHA - WARD 21,4,,
,KENOSHA - CITY OF KENOSHA - WARD 22,25,,
,KENOSHA - CITY OF KENOSHA - WARD 23,11,,
,KENOSHA - CITY OF KENOSHA - WARD 24,8,,
,KENOSHA - CITY OF KENOSHA - WARD 25,7,,
,KENOSHA - CITY OF KENOSHA - WARD 26,5,,
,KENOSHA - CITY OF KENOSHA - WARD 27,11,,
,KENOSHA - CITY OF KENOSHA - WARD 28,8,,
,KENOSHA - CITY OF KENOSHA - WARD 29,1,,
,KENOSHA - CITY OF KENOSHA - WARD 3,4,,
,KENOSHA - CITY OF KENOSHA - WARD 30,3,,
,KENOSHA - CITY OF KENOSHA - WARD 31,11,,
,KENOSHA - CITY OF KENOSHA - WARD 32,1,,
,KENOSHA - CITY OF KENOSHA - WARD 34,6,,
,KENOSHA - CITY OF KENOSHA - WARD 35,13,,
,KENOSHA - CITY OF KENOSHA - WARD 36,2,,
,KENOSHA - CITY OF KENOSHA - WARD 37,7,,
,KENOSHA - CITY OF KENOSHA - WARD 38,20,,
,KENOSHA - CITY OF KENOSHA - WARD 39,10,,
,KENOSHA - CITY OF KENOSHA - WARD 4,12,,
,KENOSHA - CITY OF KENOSHA - WARD 40,2,,
,KENOSHA - CITY OF KENOSHA - WARD 41,10,,
,KENOSHA - CITY OF KENOSHA - WARD 42,7,,
,KENOSHA - CITY OF KENOSHA - WARD 43,10,,
,KENOSHA - CITY OF KENOSHA - WARD 44,5,,
,KENOSHA - CITY OF KENOSHA - WARD 45,7,,
,KENOSHA - CITY OF KENOSHA - WARD 46,3,,
,KENOSHA - CITY OF KENOSHA - WARD 48,9,,
,KENOSHA - CITY OF KENOSHA - WARD 49,5,,
,KENOSHA - CITY OF KENOSHA - WARD 5,4,,
,KENOSHA - CITY OF KENOSHA - WARD 50,5,,
,KENOSHA - CITY OF KENOSHA - WARD 51,2,,
,KENOSHA - CITY OF KENOSHA - WARD 52,9,,
,KENOSHA - CITY OF KENOSHA - WARD 53,1,,
,KENOSHA - CITY OF KENOSHA - WARD 54,15,,
