,,Voter Status,,
,MILWAUKEE - CITY OF SOUTH MILWAUKEE - WARD 9,10,,
,MILWAUKEE - CITY OF ST. FRANCIS - WARD 1,,1,
,MILWAUKEE - CITY OF ST. FRANCIS - WARD 10,12,2,
,MILWAUKEE - CITY OF ST. FRANCIS - WARD 11,5,,
,MILWAUKEE - CITY OF ST. FRANCIS - WARD 12,3,1,
,MILWAUKEE - CITY OF ST. FRANCIS - WARD 2,3,1,
,MILWAUKEE - CITY OF ST. FRANCIS - WARD 3,3,,
,MILWAUKEE - CITY OF ST. FRANCIS - WARD 4,1,3,
,MILWAUKEE - CITY OF ST. FRANCIS - WARD 5,6,,
,MILWAUKEE - CITY OF ST. FRANCIS - WARD 6,6,1,
,MILWAUKEE - CITY OF ST. FRANCIS - WARD 7,2,,
,MILWAUKEE - CITY OF ST. FRANCIS - WARD 8,1,,
,MILWAUKEE - CITY OF ST. FRANCIS - WARD 9,8,2,
,MILWAUKEE - CITY OF WAUWATOSA - WARD 1,13,2,
,MILWAUKEE - CITY OF WAUWATOSA - WARD 10,16,4,
,MILWAUKEE - CITY OF WAUWATOSA - WARD 11,14,3,
,MILWAUKEE - CITY OF WAUWATOSA - WARD 12,39,2,
,MILWAUKEE - CITY OF WAUWATOSA - WARD 13,6,,
,MILWAUKEE - CITY OF WAUWATOSA - WARD 14,37,1,
,MILWAUKEE - CITY OF WAUWATOSA - WARD 15,21,,
,MILWAUKEE - CITY OF WAUWATOSA - WARD 16,29,3,
,MILWAUKEE - CITY OF WAUWATOSA - WARD 17,27,,
,MILWAUKEE - CITY OF WAUWATOSA - WARD 18,5,,
,MILWAUKEE - CITY OF WAUWATOSA - WARD 19,12,2,
,MILWAUKEE - CITY OF WAUWATOSA - WARD 2,31,1,
,MILWAUKEE - CITY OF WAUWATOSA - WARD 20,15,2,
,MILWAUKEE - CITY OF WAUWATOSA - WARD 21,13,,
,MILWAUKEE - CITY OF WAUWATOSA - WARD 22,14,1,
,MILWAUKEE - CITY OF WAUWATOSA - WARD 23,11,2,
,MILWAUKEE - CITY OF WAUWATOSA - WARD 24,11,4,
,MILWAUKEE - CITY OF WAUWATOSA - WARD 3,41,1,
,MILWAUKEE - CITY OF WAUWATOSA - WARD 4,37,3,
,MILWAUKEE - CITY OF WAUWATOSA - WARD 5,15,1,
,MILWAUKEE - CITY OF WAUWATOSA - WARD 6,17,1,
,MILWAUKEE - CITY OF WAUWATOSA - WARD 7,20,3,
,MILWAUKEE - CITY OF WAUWATOSA - WARD 8,1,,
,MILWAUKEE - CITY OF WAUWATOSA - WARD 9,15,1,
,MILWAUKEE - CITY OF WEST ALLIS - WARD 1,7,,
,MILWAUKEE - CITY OF WEST ALLIS - WARD 10,9,,
,MILWAUKEE - CITY OF WEST ALLIS - WARD 11,12,,
,MILWAUKEE - CITY OF WEST ALLIS - WARD 12,10,,
,MILWAUKEE - CITY OF WEST ALLIS - WARD 13,8,,
,MILWAUKEE - CITY OF WEST ALLIS - WARD 14,9,1,
,MILWAUKEE - CITY OF WEST ALLIS - WARD 15,7,,
,MILWAUKEE - CITY OF WEST ALLIS - WARD 16,12,3,
,MILWAUKEE - CITY OF WEST ALLIS - WARD 17,12,1,
,MILWAUKEE - CITY OF WEST ALLIS - WARD 18,10,2,
,MILWAUKEE - CITY OF WEST ALLIS - WARD 19,12,5,
,MILWAUKEE - CITY OF WEST ALLIS - WARD 2,11,,
,MILWAUKEE - CITY OF WEST ALLIS - WARD 20,12,,
,MILWAUKEE - CITY OF WEST ALLIS - WARD 21,7,,
,MILWAUKEE - CITY OF WEST ALLIS - WARD 22,2,1,
,MILWAUKEE - CITY OF WEST ALLIS - WARD 23,9,,
,MILWAUKEE - CITY OF WEST ALLIS - WARD 24,5,,
,MILWAUKEE - CITY OF WEST ALLIS - WARD 25,15,1,
,MILWAUKEE - CITY OF WEST ALLIS - WARD 3,6,4,
,MILWAUKEE - CITY OF WEST ALLIS - WARD 4,5,1,
,MILWAUKEE - CITY OF WEST ALLIS - WARD 5,6,,
,MILWAUKEE - CITY OF WEST ALLIS - WARD 6,10,1,
,MILWAUKEE - CITY OF WEST ALLIS - WARD 7,2,1,
,MILWAUKEE - CITY OF WEST ALLIS - WARD 8,6,,
,MILWAUKEE - CITY OF WEST ALLIS - WARD 9,23,1,
,MILWAUKEE - VILLAGE OF BAYSIDE - WARD 1,15,,
,MILWAUKEE - VILLAGE OF BAYSIDE - WARD 1S,2,,
,MILWAUKEE - VILLAGE OF BAYSIDE - WARD 2,10,,
,MILWAUKEE - VILLAGE OF BAYSIDE - WARD 3,10,,
,MILWAUKEE - VILLAGE OF BAYSIDE - WARD 4,23,2,
,MILWAUKEE - VILLAGE OF BAYSIDE - WARD 5,19,,
,MILWAUKEE - VILLAGE OF BROWN DEER - WARD 1,14,2,
,MILWAUKEE - VILLAGE OF BROWN DEER - WARD 2,12,,
,MILWAUKEE - VILLAGE OF BROWN DEER - WARD 3,19,,
,MILWAUKEE - VILLAGE OF BROWN DEER - WARD 4,24,2,
,MILWAUKEE - VILLAGE OF BROWN DEER - WARD 5,24,2,
,MILWAUKEE - VILLAGE OF BROWN DEER - WARD 6,14,1,
,MILWAUKEE - VILLAGE OF FOX POINT - WARD 1,20,1,
,MILWAUKEE - VILLAGE OF FOX POINT - WARD 2,22,,
,MILWAUKEE - VILLAGE OF FOX POINT - WARD 3,29,3,
,MILWAUKEE - VILLAGE OF FOX POINT - WARD 4,15,,
,MILWAUKEE - VILLAGE OF FOX POINT - WARD 5,14,,
,MILWAUKEE - VILLAGE OF FOX POINT - WARD 6,13,,
,MILWAUKEE - VILLAGE OF FOX POINT - WARD 7,15,3,
,MILWAUKEE - VILLAGE OF FOX POINT - WARD 8,4,1,
,MILWAUKEE - VILLAGE OF FOX POINT - WARD 9,9,,
,MILWAUKEE - VILLAGE OF GREENDALE - WARD 1,14,,
,MILWAUKEE - VILLAGE OF GREENDALE - WARD 10,8,1,
,MILWAUKEE - VILLAGE OF GREENDALE - WARD 2,14,,
,MILWAUKEE - VILLAGE OF GREENDALE - WARD 3,9,,
,MILWAUKEE - VILLAGE OF GREENDALE - WARD 4,10,,
,MILWAUKEE - VILLAGE OF GREENDALE - WARD 5,14,,
,MILWAUKEE - VILLAGE OF GREENDALE - WARD 6,6,1,
,MILWAUKEE - VILLAGE OF GREENDALE - WARD 7,8,,
,MILWAUKEE - VILLAGE OF GREENDALE - WARD 8,7,,
,MILWAUKEE - VILLAGE OF GREENDALE - WARD 9,11,1,
,MILWAUKEE - VILLAGE OF HALES CORNERS - WARD 1,5,,
,MILWAUKEE - VILLAGE OF HALES CORNERS - WARD 2,10,,
,MILWAUKEE - VILLAGE OF HALES CORNERS - WARD 3,6,1,
,MILWAUKEE - VILLAGE OF HALES CORNERS - WARD 4,3,2,
,MILWAUKEE - VILLAGE OF HALES CORNERS - WARD 5,8,,
,MILWAUKEE - VILLAGE OF HALES CORNERS - WARD 6,8,1,
,MILWAUKEE - VILLAGE OF HALES CORNERS - WARD 7,13,3,
,MILWAUKEE - VILLAGE OF HALES CORNERS - WARD 8,7,1,
,MILWAUKEE - VILLAGE OF HALES CORNERS - WARD 9,4,,
,MILWAUKEE - VILLAGE OF RIVER HILLS - WARD 1,5,,
,MILWAUKEE - VILLAGE OF RIVER HILLS - WARD 2,14,,
,MILWAUKEE - VILLAGE OF RIVER HILLS - WARD 3,8,,
,MILWAUKEE - VILLAGE OF SHOREWOOD - WARD 1,6,1,
,MILWAUKEE - VILLAGE OF SHOREWOOD - WARD 10,22,2,
,MILWAUKEE - VILLAGE OF SHOREWOOD - WARD 11,12,,
,MILWAUKEE - VILLAGE OF SHOREWOOD - WARD 12,24,1,
,MILWAUKEE - VILLAGE OF SHOREWOOD - WARD 2,21,1,
,MILWAUKEE - VILLAGE OF SHOREWOOD - WARD 3,37,,
,MILWAUKEE - VILLAGE OF SHOREWOOD - WARD 4,24,2,
,MILWAUKEE - VILLAGE OF SHOREWOOD - WARD 5,23,3,
,MILWAUKEE - VILLAGE OF SHOREWOOD - WARD 6,22,,
,MILWAUKEE - VILLAGE OF SHOREWOOD - WARD 7,19,1,
,MILWAUKEE - VILLAGE OF SHOREWOOD - WARD 8,17,,
,MILWAUKEE - VILLAGE OF SHOREWOOD - WARD 9,18,,
,MILWAUKEE - VILLAGE OF WEST MILWAUKEE - WARD 1,2,2,
,MILWAUKEE - VILLAGE OF WEST MILWAUKEE - WARD 3,3,,
,MILWAUKEE - VILLAGE OF WEST MILWAUKEE - WARD 4,1,,
,MILWAUKEE - VILLAGE OF WEST MILWAUKEE - WARD 5,2,,
,MILWAUKEE - VILLAGE OF WEST MILWAUKEE - WARD 6,2,1,
,MILWAUKEE - VILLAGE OF WHITEFISH BAY - WARD 1,17,3,
,MILWAUKEE - VILLAGE OF WHITEFISH BAY - WARD 10,13,,
,MILWAUKEE - VILLAGE OF WHITEFISH BAY - WARD 11,19,,
,MILWAUKEE - VILLAGE OF WHITEFISH BAY - WARD 12,18,,
,MILWAUKEE - VILLAGE OF WHITEFISH BAY - WARD 2,7,2,
,MILWAUKEE - VILLAGE OF WHITEFISH BAY - WARD 3,11,1,
,MILWAUKEE - VILLAGE OF WHITEFISH BAY - WARD 4,23,1,
,MILWAUKEE - VILLAGE OF WHITEFISH BAY - WARD 5,26,,
,MILWAUKEE - VILLAGE OF WHITEFISH BAY - WARD 6,30,1,
,MILWAUKEE - VILLAGE OF WHITEFISH BAY - WARD 7,21,,
,MILWAUKEE - VILLAGE OF WHITEFISH BAY - WARD 8,23,2,
,MILWAUKEE - VILLAGE OF WHITEFISH BAY - WARD 9,14,2,
,MONROE - CITY OF SPARTA - WARD 1,4,1,
,MONROE - CITY OF SPARTA - WARD 11,3,,
,MONROE - CITY OF SPARTA - WARD 12,1,,
,MONROE - CITY OF SPARTA - WARD 13,2,,
,MONROE - CITY OF SPARTA - WARD 14,1,,
,MONROE - CITY OF SPARTA - WARD 15,5,,
,MONROE - CITY OF SPARTA - WARD 2,1,,
,MONROE - CITY OF SPARTA - WARD 3,4,,
,MONROE - CITY OF SPARTA - WARD 4,1,,
,MONROE - CITY OF SPARTA - WARD 5,3,,
,MONROE - CITY OF SPARTA - WARD 6,4,1,
,MONROE - CITY OF SPARTA - WARD 7,1,,
,MONROE - CITY OF SPARTA - WARD 9,3,,
,MONROE - CITY OF TOMAH - WARD 1,2,,
,MONROE - CITY OF TOMAH - WARD 10,2,,
,MONROE - CITY OF TOMAH - WARD 12,3,,
,MONROE - CITY OF TOMAH - WARD 13,2,,
,MONROE - CITY OF TOMAH - WARD 14,2,1,
,MONROE - CITY OF TOMAH - WARD 16,1,,
,MONROE - CITY OF TOMAH - WARD 2,4,1,
,MONROE - CITY OF TOMAH - WARD 3,2,,
,MONROE - CITY OF TOMAH - WARD 5A,2,,
,MONROE - CITY OF TOMAH - WARD 6,1,,
,MONROE - CITY OF TOMAH - WARD 7,3,,
,MONROE - CITY OF TOMAH - WARD 8,4,1,
,MONROE - CITY OF TOMAH - WARD 9,6,,
,MONROE - TOWN OF ADRIAN - WARD 1,1,,
,MONROE - TOWN OF ANGELO - WARD 2,,2,
,MONROE - TOWN OF ANGELO - WARD 3,1,,
,MONROE - TOWN OF CLIFTON - WARD 1,2,,
,MONROE - TOWN OF GLENDALE - WARD 1,3,,
,MONROE - TOWN OF GRANT - WARD 1,1,,
,MONROE - TOWN OF GREENFIELD - WARD 1,1,,
,MONROE - TOWN OF LA GRANGE - WARD 1A,3,,
,MONROE - TOWN OF LA GRANGE - WARD 1B,1,,
,MONROE - TOWN OF LA GRANGE - WARD 2A,1,1,
,MONROE - TOWN OF LA GRANGE - WARD 3A,2,,
,MONROE - TOWN OF LEON - WARD 1,2,,
,MONROE - TOWN OF LITTLE FALLS - WARD 2,3,2,
,MONROE - TOWN OF OAKDALE - WARD 1,2,,
,MONROE - TOWN OF PORTLAND - WARD 1,1,,
,MONROE - TOWN OF RIDGEVILLE - WARD 1,1,,
,MONROE - TOWN OF SCOTT - WARD 1,1,,
,MONROE - TOWN OF SPARTA - WARD 1,4,,
,MONROE - TOWN OF SPARTA - WARD 2,3,1,
,MONROE - TOWN OF SPARTA - WARD 6,3,,
,MONROE - TOWN OF TOMAH - WARD 1,1,,
,MONROE - TOWN OF WELLINGTON - WARD 2,1,,
,MONROE - VILLAGE OF NORWALK - WARD 1,1,,
,MONROE - VILLAGE OF WILTON - WARD 1,1,,
,OCONTO - CITY OF GILLETT - WARD 1,1,,
,OCONTO - CITY OF GILLETT - WARD 2,1,,
,OCONTO - CITY OF GILLETT - WARD 3,2,,
,OCONTO - CITY OF OCONTO - WARD 1,3,,
,OCONTO - CITY OF OCONTO - WARD 2,7,,
,OCONTO - CITY OF OCONTO - WARD 3,1,,
,OCONTO - CITY OF OCONTO - WARD 7,3,1,
,OCONTO - CITY OF OCONTO FALLS - WARD 1,2,,
,OCONTO - CITY OF OCONTO FALLS - WARD 2,4,,
,OCONTO - CITY OF OCONTO FALLS - WARD 3,1,1,
,OCONTO - CITY OF OCONTO FALLS - WARD 4,3,1,
,OCONTO - CITY OF OCONTO FALLS - WARD 5,3,,
,OCONTO - TOWN OF ABRAMS - WARD 1,3,,
,OCONTO - TOWN OF ABRAMS - WARD 2,1,1,
,OCONTO - TOWN OF BAGLEY - WARD 1,1,,
,OCONTO - TOWN OF BRAZEAU - WARD 1,4,,
,OCONTO - TOWN OF BRAZEAU - WARD 2,2,,
,OCONTO - TOWN OF BRAZEAU - WARD 3,2,,
,OCONTO - TOWN OF BREED - WARD 1,1,,
,OCONTO - TOWN OF CHASE - WARD 3,3,,
,OCONTO - TOWN OF CHASE - WARD 4,5,1,
,OCONTO - TOWN OF CHASE - WARD 5,1,,
,OCONTO - TOWN OF DOTY - WARD 1,1,,
,OCONTO - TOWN OF GILLETT - WARD 1,2,,
,OCONTO - TOWN OF LAKEWOOD - WARD 1,3,,
,OCONTO - TOWN OF LENA - WARD 1,3,,
,OCONTO - TOWN OF LITTLE RIVER - WARD 2,2,,
,OCONTO - TOWN OF LITTLE SUAMICO - WARD 1,8,,
,OCONTO - TOWN OF LITTLE SUAMICO - WARD 2,1,,
,OCONTO - TOWN OF LITTLE SUAMICO - WARD 3,5,1,
,OCONTO - TOWN OF LITTLE SUAMICO - WARD 4,3,1,
,OCONTO - TOWN OF LITTLE SUAMICO - WARD 5,4,2,
,OCONTO - TOWN OF LITTLE SUAMICO - WARD 7,3,,
,OCONTO - TOWN OF LITTLE SUAMICO - WARD 8,3,,
,OCONTO - TOWN OF MAPLE VALLEY - WARD 1,7,,
,OCONTO - TOWN OF MORGAN - WARD 1,2,,
,OCONTO - TOWN OF MOUNTAIN - WARD 1,8,,
,OCONTO - TOWN OF OCONTO - WARD 1,2,,
,OCONTO - TOWN OF OCONTO - WARD 3,1,,
,OCONTO - TOWN OF OCONTO FALLS - WARD 1,4,,
,OCONTO - TOWN OF OCONTO FALLS - WARD 2,2,,
,OCONTO - TOWN OF PENSAUKEE - WARD 1,1,,
,OCONTO - TOWN OF PENSAUKEE - WARD 2,3,1,
,OCONTO - TOWN OF RIVERVIEW - WARD 2,2,,
,OCONTO - TOWN OF SPRUCE - WARD 2,2,,
,OCONTO - TOWN OF STILES - WARD 1,,1,
,OCONTO - TOWN OF STILES - WARD 2,1,,
,OCONTO - TOWN OF TOWNSEND - WARD 1,6,1,
,OCONTO - TOWN OF UNDERHILL - WARD 1,1,1,
,OCONTO - VILLAGE OF LENA - WARD 1,2,,
,OCONTO - VILLAGE OF SURING - WARD 1,5,,
,ONEIDA - CITY OF RHINELANDER - WARD 1,3,,
,ONEIDA - CITY OF RHINELANDER - WARD 10,4,,
,ONEIDA - CITY OF RHINELANDER - WARD 14,1,,
,ONEIDA - CITY OF RHINELANDER - WARD 5,5,,
,ONEIDA - CITY OF RHINELANDER - WARD 6,2,,
,ONEIDA - CITY OF RHINELANDER - WARD 9,1,1,
,ONEIDA - TOWN OF CASSIAN - WARD 1,2,,
,ONEIDA - TOWN OF CASSIAN - WARD 2,2,,
,ONEIDA - TOWN OF CRESCENT - WARD 1,3,,
,ONEIDA - TOWN OF CRESCENT - WARD 2,1,,
,ONEIDA - TOWN OF CRESCENT - WARD 3,3,,
,ONEIDA - TOWN OF HAZELHURST - WARD 1,4,,
,ONEIDA - TOWN OF LAKE TOMAHAWK - WARD 1,4,1,
,ONEIDA - TOWN OF LAKE TOMAHAWK - WARD 2,1,,
,ONEIDA - TOWN OF LITTLE RICE - WARD 1,1,,
,ONEIDA - TOWN OF MINOCQUA - WARD 1,4,1,
,ONEIDA - TOWN OF MINOCQUA - WARD 2,3,,
,ONEIDA - TOWN OF MINOCQUA - WARD 3,4,,
,ONEIDA - TOWN OF MINOCQUA - WARD 4,4,,
,ONEIDA - TOWN OF MINOCQUA - WARD 5,5,,
,ONEIDA - TOWN OF MINOCQUA - WARD 6,4,1,
,ONEIDA - TOWN OF MINOCQUA - WARD 7,1,,
,ONEIDA - TOWN OF NEWBOLD - WARD 1,3,,
,ONEIDA - TOWN OF NEWBOLD - WARD 2,3,,
,ONEIDA - TOWN OF NEWBOLD - WARD 3,5,1,
,ONEIDA - TOWN OF NEWBOLD - WARD 4,1,,
,ONEIDA - TOWN OF NOKOMIS - WARD 1,4,2,
,ONEIDA - TOWN OF NOKOMIS - WARD 2,5,,
,ONEIDA - TOWN OF PELICAN - WARD 1,1,,
,ONEIDA - TOWN OF PELICAN - WARD 2,2,,
,ONEIDA - TOWN OF PELICAN - WARD 4,1,,
,ONEIDA - TOWN OF PINE LAKE - WARD 1,4,1,
,ONEIDA - TOWN OF PINE LAKE - WARD 2,5,,
,ONEIDA - TOWN OF PINE LAKE - WARD 3,2,,
,ONEIDA - TOWN OF PINE LAKE - WARD 4,1,,
,ONEIDA - TOWN OF SCHOEPKE - WARD 1,3,,
,ONEIDA - TOWN OF STELLA - WARD 1,3,,
,ONEIDA - TOWN OF SUGAR CAMP - WARD 1,2,,
,ONEIDA - TOWN OF SUGAR CAMP - WARD 2,8,,
,ONEIDA - TOWN OF THREE LAKES - WARD 1,3,,
,ONEIDA - TOWN OF THREE LAKES - WARD 2,6,,
,ONEIDA - TOWN OF THREE LAKES - WARD 3,2,4,
,ONEIDA - TOWN OF THREE LAKES - WARD 4,1,,
,ONEIDA - TOWN OF WOODBORO - WARD 1,1,,
,ONEIDA - TOWN OF WOODRUFF - WARD 1,3,,
,ONEIDA - TOWN OF WOODRUFF - WARD 2,6,,
,ONEIDA - TOWN OF WOODRUFF - WARD 3,1,,
,OUTAGAMIE - CITY OF APPLETON - WARD 1,15,2,
,OUTAGAMIE - CITY OF APPLETON - WARD 10,11,2,
,OUTAGAMIE - CITY OF APPLETON - WARD 11,6,,
,OUTAGAMIE - CITY OF APPLETON - WARD 15,3,,
,OUTAGAMIE - CITY OF APPLETON - WARD 16,8,1,
,OUTAGAMIE - CITY OF APPLETON - WARD 17,7,2,
,OUTAGAMIE - CITY OF APPLETON - WARD 18,9,,
,OUTAGAMIE - CITY OF APPLETON - WARD 19,30,3,
,OUTAGAMIE - CITY OF APPLETON - WARD 2,19,2,
,OUTAGAMIE - CITY OF APPLETON - WARD 20,14,1,
,OUTAGAMIE - CITY OF APPLETON - WARD 22,4,1,
,OUTAGAMIE - CITY OF APPLETON - WARD 24,6,1,
,OUTAGAMIE - CITY OF APPLETON - WARD 25,17,,
,OUTAGAMIE - CITY OF APPLETON - WARD 27,13,1,
,OUTAGAMIE - CITY OF APPLETON - WARD 28,16,,
,OUTAGAMIE - CITY OF APPLETON - WARD 29,14,,
,OUTAGAMIE - CITY OF APPLETON - WARD 3,40,,
,OUTAGAMIE - CITY OF APPLETON - WARD 30,7,,
,OUTAGAMIE - CITY OF APPLETON - WARD 33,19,,
,OUTAGAMIE - CITY OF APPLETON - WARD 34,5,,
,OUTAGAMIE - CITY OF APPLETON - WARD 35,8,,
,OUTAGAMIE - CITY OF APPLETON - WARD 36,11,,
,OUTAGAMIE - CITY OF APPLETON - WARD 37,4,,
,OUTAGAMIE - CITY OF APPLETON - WARD 38,16,1,
,OUTAGAMIE - CITY OF APPLETON - WARD 39,8,,
,OUTAGAMIE - CITY OF APPLETON - WARD 4,18,,
,OUTAGAMIE - CITY OF APPLETON - WARD 40,1,,
,OUTAGAMIE - CITY OF APPLETON - WARD 41,1,,
,OUTAGAMIE - CITY OF APPLETON - WARD 42,13,2,
,OUTAGAMIE - CITY OF APPLETON - WARD 43,6,2,
,OUTAGAMIE - CITY OF APPLETON - WARD 48,1,1,
,OUTAGAMIE - CITY OF APPLETON - WARD 50,2,,
,OUTAGAMIE - CITY OF APPLETON - WARD 51,19,1,
,OUTAGAMIE - CITY OF APPLETON - WARD 52,3,,
,OUTAGAMIE - CITY OF APPLETON - WARD 54,8,2,
,OUTAGAMIE - CITY OF APPLETON - WARD 55,4,1,
,OUTAGAMIE - CITY OF APPLETON - WARD 6,3,,
,OUTAGAMIE - CITY OF APPLETON - WARD 7,7,2,
,OUTAGAMIE - CITY OF APPLETON - WARD 8,10,5,
,OUTAGAMIE - CITY OF APPLETON - WARD 9,11,2,
,OUTAGAMIE - CITY OF KAUKAUNA - WARD 1,10,1,
,OUTAGAMIE - CITY OF KAUKAUNA - WARD 10,20,2,
,OUTAGAMIE - CITY OF KAUKAUNA - WARD 2,7,,
,OUTAGAMIE - CITY OF KAUKAUNA - WARD 3,5,,
,OUTAGAMIE - CITY OF KAUKAUNA - WARD 4,28,2,
,OUTAGAMIE - CITY OF KAUKAUNA - WARD 5,15,2,
,OUTAGAMIE - CITY OF KAUKAUNA - WARD 6,14,,
,OUTAGAMIE - CITY OF KAUKAUNA - WARD 7,35,1,
,OUTAGAMIE - CITY OF KAUKAUNA - WARD 8,5,,
,OUTAGAMIE - CITY OF KAUKAUNA - WARD 9,8,1,
,OUTAGAMIE - CITY OF NEW LONDON - WARD 1,1,,
,OUTAGAMIE - CITY OF NEW LONDON - WARD 2,1,,
,OUTAGAMIE - CITY OF SEYMOUR - WARD 1,2,,
,OUTAGAMIE - CITY OF SEYMOUR - WARD 2,2,,
,OUTAGAMIE - CITY OF SEYMOUR - WARD 3,4,,
,OUTAGAMIE - CITY OF SEYMOUR - WARD 4,1,,
,OUTAGAMIE - CITY OF SEYMOUR - WARD 5,1,,
,OUTAGAMIE - CITY OF SEYMOUR - WARD 6,3,,
,OUTAGAMIE - TOWN OF BOVINA - WARD 1,2,,
,OUTAGAMIE - TOWN OF BOVINA - WARD 2,2,,
,OUTAGAMIE - TOWN OF BUCHANAN - WARD 1,16,1,
,OUTAGAMIE - TOWN OF BUCHANAN - WARD 2,24,,
,OUTAGAMIE - TOWN OF BUCHANAN - WARD 3,15,,
,OUTAGAMIE - TOWN OF BUCHANAN - WARD 4,14,2,
,OUTAGAMIE - TOWN OF BUCHANAN - WARD 6,10,,
,OUTAGAMIE - TOWN OF BUCHANAN - WARD 7,10,,
,OUTAGAMIE - TOWN OF BUCHANAN - WARD 8,16,,
,OUTAGAMIE - TOWN OF BUCHANAN - WARD 9,14,1,
,OUTAGAMIE - TOWN OF CENTER - WARD 1,4,,
,OUTAGAMIE - TOWN OF CENTER - WARD 2,1,,
,OUTAGAMIE - TOWN OF CENTER - WARD 3,5,,
,OUTAGAMIE - TOWN OF CENTER - WARD 4,3,,
,OUTAGAMIE - TOWN OF CENTER - WARD 5,5,1,
,OUTAGAMIE - TOWN OF DALE - WARD 1,6,,
,OUTAGAMIE - TOWN OF DALE - WARD 2,4,1,
,OUTAGAMIE - TOWN OF DALE - WARD 3,7,,
,OUTAGAMIE - TOWN OF ELLINGTON - WARD 1,2,,
,OUTAGAMIE - TOWN OF ELLINGTON - WARD 2,2,,
,OUTAGAMIE - TOWN OF ELLINGTON - WARD 3,1,,
,OUTAGAMIE - TOWN OF FREEDOM - WARD 1,4,,
,OUTAGAMIE - TOWN OF FREEDOM - WARD 2,5,,
,OUTAGAMIE - TOWN OF FREEDOM - WARD 3,8,,
,OUTAGAMIE - TOWN OF FREEDOM - WARD 4,8,,
,OUTAGAMIE - TOWN OF FREEDOM - WARD 5,2,,
,OUTAGAMIE - TOWN OF FREEDOM - WARD 6,5,,
,OUTAGAMIE - TOWN OF FREEDOM - WARD 7,8,,
,OUTAGAMIE - TOWN OF FREEDOM - WARD 8,3,,
,OUTAGAMIE - TOWN OF GRAND CHUTE - WARD 1,9,,
,OUTAGAMIE - TOWN OF GRAND CHUTE - WARD 10,7,,
,OUTAGAMIE - TOWN OF GRAND CHUTE - WARD 11,3,,
,OUTAGAMIE - TOWN OF GRAND CHUTE - WARD 12,8,1,
,OUTAGAMIE - TOWN OF GRAND CHUTE - WARD 13,17,,
,OUTAGAMIE - TOWN OF GRAND CHUTE - WARD 14,13,,
,OUTAGAMIE - TOWN OF GRAND CHUTE - WARD 15,18,,
,OUTAGAMIE - TOWN OF GRAND CHUTE - WARD 16,13,,
,OUTAGAMIE - TOWN OF GRAND CHUTE - WARD 17,7,1,
,OUTAGAMIE - TOWN OF GRAND CHUTE - WARD 2,36,1,
,OUTAGAMIE - TOWN OF GRAND CHUTE - WARD 3,13,1,
,OUTAGAMIE - TOWN OF GRAND CHUTE - WARD 4,4,,
,OUTAGAMIE - TOWN OF GRAND CHUTE - WARD 5,20,2,
,OUTAGAMIE - TOWN OF GRAND CHUTE - WARD 6,7,,
,OUTAGAMIE - TOWN OF GRAND CHUTE - WARD 7,6,,
,OUTAGAMIE - TOWN OF GRAND CHUTE - WARD 8,3,,
,OUTAGAMIE - TOWN OF GRAND CHUTE - WARD 9,8,2,
,OUTAGAMIE - TOWN OF GREENVILLE - WARD 1,12,1,
,OUTAGAMIE - TOWN OF GREENVILLE - WARD 2,12,4,
,OUTAGAMIE - TOWN OF GREENVILLE - WARD 3,18,,
,OUTAGAMIE - TOWN OF GREENVILLE - WARD 4,3,,
,OUTAGAMIE - TOWN OF GREENVILLE - WARD 5,14,,
,OUTAGAMIE - TOWN OF GREENVILLE - WARD 6,6,1,
,OUTAGAMIE - TOWN OF GREENVILLE - WARD 7,13,1,
,OUTAGAMIE - TOWN OF GREENVILLE - WARD 8,25,,
,OUTAGAMIE - TOWN OF GREENVILLE - WARD 9,16,1,
,OUTAGAMIE - TOWN OF HORTONIA - WARD 1,2,,
,OUTAGAMIE - TOWN OF HORTONIA - WARD 2,1,,
,OUTAGAMIE - TOWN OF KAUKAUNA - WARD 1,1,,
,OUTAGAMIE - TOWN OF KAUKAUNA - WARD 3,3,,
,OUTAGAMIE - TOWN OF LIBERTY - WARD 1,1,,
,OUTAGAMIE - TOWN OF MAPLE CREEK - WARD 1,1,,
,OUTAGAMIE - TOWN OF ONEIDA - WARD 1,2,,
,OUTAGAMIE - TOWN OF ONEIDA - WARD 3,9,,
,OUTAGAMIE - TOWN OF ONEIDA - WARD 4,2,,
,OUTAGAMIE - TOWN OF ONEIDA - WARD 5,3,,
,OUTAGAMIE - TOWN OF OSBORN - WARD 2,1,,
,OUTAGAMIE - TOWN OF VANDENBROEK - WARD 1,3,,
,OUTAGAMIE - TOWN OF VANDENBROEK - WARD 3,2,,
,OUTAGAMIE - VILLAGE OF BEAR CREEK - WARD 1,1,,
,OUTAGAMIE - VILLAGE OF BLACK CREEK - WARD 1,1,,
,OUTAGAMIE - VILLAGE OF BLACK CREEK - WARD 2,5,,
,OUTAGAMIE - VILLAGE OF COMBINED LOCKS - WARD 1,3,,
,OUTAGAMIE - VILLAGE OF COMBINED LOCKS - WARD 2,19,2,
,OUTAGAMIE - VILLAGE OF COMBINED LOCKS - WARD 3,13,,
,OUTAGAMIE - VILLAGE OF COMBINED LOCKS - WARD 4,11,1,
,OUTAGAMIE - VILLAGE OF HORTONVILLE - WARD 1,7,,
